体育直播,#genre#
亚洲旅游 ,p2p://190.2.146.92:18912/5c724854000188081d520e6e279b2446.ts
美亚电影 ,p2p://190.2.146.92:18912/5c724a0e000442831d58cdaa6a2c5c52.ts
东森幼幼 ,p2p://190.2.146.92:18912/5c724866000564111d5255b84de26a1c.ts
东森电影 ,p2p://190.2.146.92:18912/5c7249d3000cb8ea1d57e9650d7148b7.ts
东森戏剧 ,p2p://190.2.146.92:18912/5c724882000704081d52c386798d4d25.ts
纬来电影 ,p2p://190.2.146.92:18912/5c7249d80003096d1d57fa6c33601be9.ts
纬来戏剧 ,p2p://190.2.146.92:18912/5c72488e000bae061d52f38e705751dd.ts
HBO HD ,p2p://190.2.146.92:18912/5c7249dd000ca2101d58106551ff3ed4.ts
国家地理野生 ,p2p://190.2.146.92:18912/5c7249fb000db88c1d5885e333974925.ts
星卫娱乐 ,p2p://190.2.146.92:18912/5c724a0a000180991d58bd4f6e533ad5.ts
星卫电影 ,p2p://190.2.146.92:18912/5c724a05000626a61d58aaff0c3f3175.ts
好莱坞电影 ,p2p://190.2.146.92:18912/5c7249e2000125281d5820ff23a165d1.ts
MOMO亲子 ,p2p://190.2.146.92:18912/5c7248620002c4fd1d52456c75ed6b55.ts
迪士尼卡通 ,p2p://190.2.146.92:18912/5c72485c0008852e1d522f7314a34325.ts
八大戏剧 ,p2p://190.2.146.92:18912/5c72488600080edc1d52d364104615a0.ts
大爱 ,p2p://190.2.146.92:18912/5c7248470009cd451d51ddb92c7476f0.ts
JET综合 ,p2p://190.2.146.92:18912/5c724892000e3e1c1d5303da4a3c6c26.ts
霹雳台湾 ,p2p://190.2.146.92:18912/5c7248580004e26e1d521ee9240c6230.ts
ELTA体育3 ,p2p://190.2.146.92:18912/5c7249f7000966361d58752a73813a0e.ts
东森综合 ,p2p://190.2.146.92:18912/5c724877000e7b2d1d529a721b487255.ts
TVBS欢乐 ,p2p://190.2.146.92:18912/5c72488a000a56b71d52e3a07060345e.ts

华语测试,#genre#
凤凰中文官方,http://liveali.ifeng.com/live/FHZW.m3u8
凤凰中文,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰中文HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8
凤凰中文FHD(柬埔寨线路),http://220.158.149.14:9999/live/TV00000000000000000067@HHZT;LIVE
凤凰卫视中文台,http://117.169.120.138:8080/live/fhchinese/.m3u8
凤凰资讯官方,http://liveali.ifeng.com/live/FHZX.m3u8
凤凰卫视资讯台,http://192.200.120.82:8080/ZZ_fenghuangzixun/ZZ_fenghuangzixun.m3u8
凤凰资讯HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰资讯FHD(柬埔寨线路),http://220.158.149.14:9999/live/TV00000000000000000066@HHZT;LIVE
凤凰卫视资讯台,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰香港台HD,http://223.82.250.72/live/fhhongkong/1.m3u8
凤凰香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港FHD(柬埔寨线路),http://220.158.149.14:9999/live/TV00000000000000000068@HHZT;LIVE
凤凰卫视香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804
凤凰卫视电影台,http://live.ergt4rt.wang/gangaotai.php?id=5
博斯魅力,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8
民视新闻,http://210.61.56.23/hls/ftvtv/index.m3u8
龙祥时代,http://192.154.103.75:8080/ZZ_longxiangdianying/ZZ_longxiangdianying.m3u8
TVB星河,http://192.154.103.75:8080/ZZ_tvbxinghe/ZZ_tvbxinghe.m3u8
三立新闻,http://60.199.188.65/HLS/WG_ETTV-N/index.m3u8
TVBS 新闻,http://60.199.188.65/HLS/WG_TVBS-N/01.m3u8
壹电视,http://ax.micaesoft.com/YMitv/YMITV_CN_eratv.m3u8
星空卫视,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
MTV,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
香港卫视 HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
TVB 星河,http://tvbilive14-i.akamaihd.net/hls/live/496347/CXHMovie/CXHMovie-01.m3u8
CTI中天新闻HD,http://192.200.120.82:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
CTI中天亚洲台,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
TVB无线新闻台,http://www.liveviptv.xyz/tv/tvb.php
有綫新聞台,https://ottproxy2.mott.tv/livehls/MOB-SCC/02.m3u8
有綫新聞台,https://ottproxy2.mott.tv/livehls/MOB-SCC/03.m3u8?sessionID=XNoSKsoyhu+3ZzGxIn6l1Azz
无线新闻台,http://bsypull.seastart.tv/sstlive/wp1vv/playlist.m3u8
无线新闻台,http://live.ergt4rt.wang/gangaotai.php?id=9
无线财经资讯台,http://prdsecurelive.ainemo.com/live/234cjcj.m3u8
无线财经资讯台,http://live.ergt4rt.wang/gangaotai.php?id=10
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
NHK华语视界,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/zh/725580/livecom_zh.m3u8
香港電台RTHK31,https://www.rthk.hk/feeds/dtt/rthktv31_https.m3u8
香港電台RTHK31(720P),https://rthkvod1-vh.akamaihd.net/i/mp4/tv/2020/THKCCT2020M05301837.smil/master.m3u8
香港電台RTHK31,https://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_810_av-p.m3u8
香港電台RTHK32,https://www.rthk.hk/feeds/dtt/rthktv32_https.m3u8
香港電台RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/master.m3u8
香港電台RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_702_av-b.m3u8
香港電台RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_702_av-p.m3u8
香港電台RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
翡翠台,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1Channel
翡翠台,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A
翡翠台,http://m.567it.com/jade.m3u8
明珠台,http://livepgc0002.sobeycache.com/live/578mzm.m3u8
明珠台 / TVB Pearl,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=12&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;Provider_id=&amp;Pcontent_id=.m3u8
明珠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
明珠台 / TVB Pearl,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=12
明珠台 / TVB Pearl,http://m.567it.com/Pearl.m3u8
英皇娱乐,https://ottproxy2.mott.tv/livehls:cmi/MOB-U1-NO/03.m3u8?sessionID=lH3r9+l9ZIWHyQGx3FJCBAzz
新加坡新传媒8频道,https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
澳大利亚天和电视台,http://rtvcdn.com.au:8082/TV_GG.m3u8
香港開电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
香港開电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
阳光卫视,https://stream.chinasuntv.com/680k/mid_video_index.m3u8
阳光卫视,https://stream.isuntv.com/680k/mid_video_index.m3u8
热血时报TV,http://ptmirror3.passiontimes.hk/hls3/stream.m3u8
热血时报TV 360P,http://ptmirror3.passiontimes.hk/hls3/582000/stream.m3u8
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经台,http://fc_video.bsgroup.com.hk:443/webcast/bshdlive-pc/playlist.m3u8
香港映嘉娱乐MiaoMi-TV,http://d3kw4vhbdpgtqk.cloudfront.net/hls/miaomipcweb/prog_index.m3u8
民视新聞,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
民视新聞,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8?fluxustv.m3u8
三立新聞,http://60.199.188.65/HLS/WG_ETTV-N/02.m3u8
台湾艺术台TACT,http://210.209.3.1/live/4715A9B3-B3CB-93DC-EDD6-CABCE3AFD3E3.m3u8?fmt=x264_500K_ts&cpid=admin&size=1280X720
台湾艺术台TACT,http://210.209.3.1/live/4715A9B3-B3CB-93DC-EDD6-CABCE3AFD3E3?fmt=x264_500K_ts&cpid=admin&size=1280X720&toflv=1&start=0
台湾全美電視,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
Boomerang卡通台,http://3ea2ac02.ulkakak.pw/iptv/UAVTALUW886L8G/723/index.m3u8
BabyFirst亲子台,http://ms003.happytv.com.tw/live/F9YMztT5DcwWEr1f/index.m3u8
澳门卫星频道,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视葡文RTP,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳视葡文RTP,http://live4.tdm.com.mo:80/ch2/_definst_/ch2.live/playlist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳门卫视(柬埔寨线路),http://220.158.149.14:9999/live/TV00000000000000000029@HHZT
澳门莲花,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
澳门莲花(柬埔寨线路),http://220.158.149.14:9999/live/TV00000000000000000069@HHZT
澳亚卫视,http://stream.mastvnet.com/MASTV/sd/live.m3u8
澳亚卫视,http://stream.mastvnet.com/MSTV/playlist.m3u8
澳门资讯,http://live3.tdm.com.mo:1935/ch5/info_ch5.live/chunklist_w2017936374.m3u8
澳视MACAU衛視,http://live4.tdm.com.mo:80/ch3/_definst_/ch3.live/playlist.m3u8
澳视澳门,http://live4.tdm.com.mo:80/ch1/_definst_/ch1.live/playlist.m3u8
VOA中文,https://voa-lh.akamaihd.net/i/voa_mpls_tvmc8@326847/master.m3u8
VOA中文,https://voa-lh.akamaihd.net/i/voa_mpls_tvmc8@326847/index_0540_av-p.m3u8
新唐人亚太台,https://live.ntdimg.com/aplive200/playlist.m3u8
新唐人美东台,https://live.ntdimg.com/live400/playlist.m3u8
新唐人美东台,https://live2.ntdimg.com/live330/playlist.m3u8
新唐人美西台,https://live.ntdimg.com/uwlive990/playlist.m3u8
新唐人美西台,https://live.ntdimg.com/uwlive520/playlist.m3u8
新唐人美西台,https://live.ntdimg.com/sflive220/playlist.m3u8
新唐人加东台,https://live.ntdimg.com/mllive860/playlist.m3u8
新唐人加东台,https://live.ntdimg.com/mllive220/playlist.m3u8
新唐人加西台,https://live.ntdimg.com/cwlive220/playlist.m3u8
新唐人旧金山台,https://live.ntdimg.com/sflive990/playlist.m3u8
新唐人中国台,https://live2.ntdimg.com/cnlive/playlist.m3u8
塞浦路斯CCN中文电视台,https://cdn.istoikona.com/ccnrtv/live/ccnradio/playlist.m3u8
塞浦路斯CCN中文电视台,https://cdn.istoikona.com/ccnrtv/live/ccnradio/chunks.m3u8
优视频道,http://1-fss24-s0.streamhoster.com/lv_uchannel/broadcast1/chunklist.m3u8
优视频道,http://1-fss24-s0.streamhoster.com/lv_uchannel/_definst_/broadcast1/chunklist.m3u8
全美电视台AAT TV,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
美国中文电视,http://ec.sinovision.net/video/ts/lv.m3u8
美国中文电视,http://media3.sinovision.net:1935/live/livestream/playlist.m3u8
GOODTV好消息1综合台,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
GOODTV好消息1综合台,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-3.m3u8
GOODTV好消息1综合台,http://live.streamingfast.net/osmflivech1.m3u8
GOODTV好消息2真理台,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
GOODTV好消息2真理台,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
GOODTV好消息2真理台,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-3.m3u8
GOODTV好消息2真理台,http://live.streamingfast.net/osmflivech2.m3u8
GOODTV好消息3真情部落格短版,http://live.streamingfast.net/osmflivech3.m3u8
GOODTV好消息5共享观点短版,http://live.streamingfast.net/osmflivech5.m3u8
GOODTV好消息6亲近神诗歌音乐,http://live.streamingfast.net/osmflivech6.m3u8
GOODTV好消息7祷告大军信息,http://live.streamingfast.net/osmflivech7.m3u8
GOODTV好消息8幸福学堂短版,http://live.streamingfast.net/osmflivech8.m3u8
GOODTV好消息9爱+好医生,http://live.streamingfast.net/osmflivech9.m3u8
GOOD TV好消息10烤箱讀書會 短版,http://live.streamingfast.net/osmflivech10.m3u8
GOODTV好消息13健康新煮流,http://live.streamingfast.net/osmflivech13.m3u8
GOODTV好消息12生活台,http://live.streamingfast.net/osmflivech12.m3u8
GOODTV好消息14美食旅游台,http://live.streamingfast.net/osmflivech14.m3u8
GOODTV好消息40卡通,http://live.streamingfast.net/osmflivech40.m3u8
GOODTV好消息44烤箱读书会,http://live.streamingfast.net/osmflivech44.m3u8
香港创世电视1080P,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
香港创世电视720P,https://cdn.deepcore.online/hlsme/ctv_hk_720.m3u8
香港创世电视480P,https://cdn.deepcore.online/hlsme/ctv_hk_480.m3u8
希望电视台,http://bcliveuniv-lh.akamaihd.net/i/Live_1@384161/master.m3u8
韩国BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
韩国BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
大爱一台,http://tv1.wanfudaluye.com/live/live.m3u8
大爱二台,http://tv2.wanfudaluye.com/live/live.m3u8
大爱海外台,http://tv3.wanfudaluye.com/live/live.m3u8
上德电视台,http://flv.ccdntech.com/live/_definst_/mp4:vod150_Live/live/playlist.m3u8
上德电视台,http://flv.ccdntech.com/live/_definst_/mp4:vod150_Live/live/chunklist_w250050579.m3u8
人间卫视,http://54.64.23.79:1935/live/vod/playlist.m3u8
人间卫视,http://54.64.23.79:1935/live/vod/chunklist_w2045233730.m3u8
人间卫视,http://54.64.23.79:1935/live/vod/chunklist_w226782990.m3u8
人间卫视,http://54.64.23.79:1935/live/vod/chunklist_w1420404598.m3u8
华藏卫视,http://118.163.88.61:1935/hwazanlivetv/live.stream/playlist.m3u8
华藏卫视,http://118.163.88.61:1935/hwazanlivetv/live.stream/chunklist_w119159473.m3u8
华藏卫视,http://118.163.88.61:1935/hwazanlivetv/live.stream/chunklist_w1204199278.m3u8
孝廉电视台,http://cdn257.ccdntech.com/live-http/_definst_/vod257_Live/live/playlist.m3u8
孝廉电视台,http://cdn257.ccdntech.com/live-http/_definst_/vod257_Live/live/chunklist.m3u8
佛卫慈悲台,http://btsu4k5-hisng.cdn.hinet.net/live/pool/bts-Live1/hievent-hls/index.m3u8
唯心电视台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
唯心頻道,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
生命电视台,http://211.73.19.201/live/E6290DC0-BE6A-B7C4-79F5-114BDB417F9E.m3u8?fmt=x264_500K_ts&cpid=admin&size=1280X720
生命电视台,http://210.209.3.1/live/E6290DC0-BE6A-B7C4-79F5-114BDB417F9E.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1280X720
生命电视台,http://211.73.19.201/live/E6290DC0-BE6A-B7C4-79F5-114BDB417F9E.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1280X720
净宗学院网络直播,http://hls.ciguang.tv/hdtv/video.m3u8?auth_key=1557799219-0-0-4c865ccdb89d8eb4cbe54be628c127d9
香港佛陀教育协会(大陆线路),http://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港佛陀教育协会(欧美线路),http://de1.amtb.de/liveedge/_definst_/livetv/playlist.m3u8
净空老法师讲经直播台(台湾线路),https://tw1.amtb.de/liveedge/_definst_/livetv/playlist.m3u8
净空老法师讲经直播台(大陆线路),https://tw3.amtb.de/liveedge/_definst_/livetv/playlist.m3u8
净空老法师讲经直播台(香港线路),https://hk1.amtb.de/liveedge/_definst_/livetv/playlist.m3u8
净空老法师讲经直播台(新马线路),https://sg1.amtb.de/liveedge/_definst_/livetv/playlist.m3u8
净空老法师讲经(台湾线路),https://hk1.amtb.de/liveedge/_definst_/masterck/playlist.m3u8
净空老法师讲经(大陆线路),https://tw3.amtb.de/liveedge/_definst_/masterck/playlist.m3u8
净空老法师讲经(香港线路),https://hk2.amtb.de/liveedge/_definst_/masterck/playlist.m3u8
净空老法师讲经(新马线路),https://sg1.amtb.de/liveedge/_definst_/masterck/playlist.m3u8
净空老法师讲经,http://amtbsg.cloudapp.net/liveedge/_definst_/livetv/chunklist_w660449818.m3u8
净空老法师讲经,http://amtbsg.cloudapp.net/redirect/liveedge/_definst_/livetv/chunklist_w872255516.m3u8
净空老法师讲经,http://amtbsg.cloudapp.net/liveedge/_definst_/livetv/chunklist_w577962608.m3u8
悟道法师讲经(台湾线路),https://tw1.amtb.de/liveedge/_definst_/wdmaster/playlist.m3u8
悟道法师讲经(大陆线路),https://tw3.amtb.de/liveedge/_definst_/wdmaster/playlist.m3u8
悟道法师讲经(香港线路),https://hk2.amtb.de/liveedge/_definst_/wdmaster/playlist.m3u8
悟道法师讲经(新马线路),https://sg1.amtb.de/liveedge/_definst_/wdmaster/playlist.m3u8
多元文化(台湾线路),https://tw2.amtb.de/liveedge/_definst_/cult/playlist.m3u8
多元文化(大陆线路),https://tw3.amtb.de/liveedge/_definst_/cult/playlist.m3u8
多元文化(欧美线路),https://de1.amtb.de/liveedge/_definst_/cult/playlist.m3u8
多元文化(香港线路),https://hk2.amtb.de/liveedge/_definst_/cult/playlist.m3u8
多元文化(新马线路),https://sg1.amtb.de/liveedge/_definst_/cult/playlist.m3u8
繫念法會(台湾线路),https://tw1.amtb.de/liveedge/_definst_/sanshi_720p/playlist.m3u8
繫念法會(大陆线路),https://tw3.amtb.de/liveedge/_definst_/sanshi_720p/playlist.m3u8
繫念法會(欧美线路),https://de1.amtb.de/liveedge/_definst_/sanshi_720p/playlist.m3u8
繫念法會(香港线路),https://hk1.amtb.de/liveedge/_definst_/sanshi_720p/playlist.m3u8
繫念法會(新马线路),https://sg1.amtb.de/liveedge/_definst_/sanshi_720p/playlist.m3u8
网络念佛堂(台湾线路),https://tw1.amtb.de/liveedge/_definst_/amtb/playlist.m3u8
网络念佛堂(大陆线路),https://tw3.amtb.de/liveedge/_definst_/amtb/playlist.m3u8
网络念佛堂(欧美线路),https://de1.amtb.de/liveedge/_definst_/amtb/playlist.m3u8
网络念佛堂(香港线路),https://hk2.amtb.de/liveedge/_definst_/amtb/playlist.m3u8
网络念佛堂(新马线路),https://sg1.amtb.de/liveedge/_definst_/amtb/playlist.m3u8
儒释道网络电视台,http://amtbsg.cloudapp.net/liveedge/_definst_/cult/chunklist_w856981860.m3u8
番薯电视台,http://211.73.19.201/live/C02DD98E-593E-47A8-905C-3B101183A555.m3u8?fmt=x264_500K_ts&cpid=admin&size=720X480
信吉电视台,http://220.130.241.203:1935/sjtv/livestream_360p/playlist.m3u8
禅修电视台,http://210.209.3.1/live/A0F68EE9-C2D8-CE9D-87A6-5A405AAC3B8E?fmt=x264_500K_ts&cpid=admin&size=1280X720&toflv=1&start=0
禅修电视台,http://210.209.3.1/live/A0F68EE9-C2D8-CE9D-87A6-5A405AAC3B8E.m3u8?fmt=x264_500K_ts&cpid=admin&size=1280X720

华语测试2,#genre#
非凡新聞HD,p2p://sdgdklwos.finetv.tv:9906/59fd05f30007004f022bba4b77671d93
龍華經典HD,p2p://sdgdklwos.finetv.tv:9906/59fd3363000e740302dd39b062856e0b
華視教育體育HD,p2p://sdgdklwos.finetv.tv:9906/59fd23240005c9a4029dc1561885012e
華納電視HD,p2p://sdgdklwos.finetv.tv:9906/5a321796000072dfd4b2057134a263e5
靖天電影台HD,p2p://sdgdklwos.finetv.tv:9906/59fd358c00069b9502e5a7d404d940d2
CHC高清电影,p2p://sdgdklwos.finetv.tv:9906/59fd0b3f0002084d024069e339cc1997
华艺影劇台,p2p://sdgdklwos.finetv.tv:9906/59fd2a8b000cb57f02baad731b97024c
法国F频道HD,p2p://sdgdklwos.finetv.tv:9906/59fd0add000221eb023eeb130f1c4195
BBC EARTH,p2p://sdgdklwos.finetv.tv:9906/59fd3223000ee20302d857cf1a981663
阿里郎電視,p2p://sdgdklwos.finetv.tv:9906/59fd303f000e8d8702d0f510645c2ff4
华丽台HD,p2p://fccsovh.pvbox.live:18912/5b3c4fa10001acfa627f067273f636b0
天映经典HD,p2p://fccsovh.pvbox.live:18912/5b3c4f9b00031383627eef60721e1738
ELTA体育3HD,p2p://190.2.146.92:18912/5c7249f7000966361d58752a73813a0e.ts
TVBS新闻台HD,p2p://190.2.146.92:18912/5c7249c2000e510f1d57a75a30592ee2.ts
非凡新闻HD,p2p://190.2.146.92:18912/5c7249cb000744bc1d57c8bd53377361.ts
东森新闻HD,p2p://190.2.146.92:18912/5c7248a0000383701d5337cb153b4b51.ts
东森电影HD,p2p://190.2.146.92:18912/5c7249d3000cb8ea1d57e9650d7148b7.ts
美亚电影台HD,p2p://190.2.146.92:18912/5c724a0e000442831d58cdaa6a2c5c52.ts
星卫HD电影台,p2p://190.2.146.92:18912/5c724a05000626a61d58aaff0c3f3175.ts
纬来电影台HD,p2p://190.2.146.92:18912/5c7249d80003096d1d57fa6c33601be9.ts
纬来戏剧HD,p2p://190.2.146.92:18912/5c72488e000bae061d52f38e705751dd.ts
东森戏剧HD,p2p://190.2.146.92:18912/5c724882000704081d52c386798d4d25.ts
TVBS欢乐台HD,p2p://190.2.146.92:18912/5c72488a000a56b71d52e3a07060345e.ts
TVBS精采台HD,p2p://190.2.146.92:18912/5bdbf3b20000e966d2177540400d0818.ts
东森综合HD,p2p://190.2.146.92:18912/5c724877000e7b2d1d529a721b487255.ts
中视HD,p2p://190.2.146.92:18912/5c72484b000b1d091d51edb7087b7686.ts
民视HD,p2p://190.2.146.92:18912/5c72483f0003db4b1d51bcf349367c26.ts
JET综合,p2p://190.2.146.92:18912/5c724892000e3e1c1d5303da4a3c6c26.ts

华语测试3,#genre#
TVB J2,http://pulljd-live.baijiayun.com/live/728aa1ac07a14734b2aa1f2a.m3u8
TVB J2,http://h.weijuntww.top/atv/01kjzcom.m3u8
TVB J2,http://hls.hongxin123.com/918867252917/stream.m3u8
TVB J2,http://27.148.162.45/918867252917/stream__redirect__42714.m3u8
TVB J2,http://117.149.150.4/atv/01kjzcom__redirect__1392.m3u8
TVB J2,http://a.yinyishiye.com:1443/live/mylive/live.m3u8
TVB J2,vjms://58.215.133.185:8500:3502/live/cid=368
TVB J2,vjms://23.237.33.155:8500:3502/live/cid=368
TVB J2,vjms://23.237.33.155:8500:3502/live/cid=363
鳳凰中文,http://liveali.ifeng.com/live/FHZW.flv
鳳凰中文,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228608/01.m3u8
鳳凰中文,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8
鳳凰中文,http://live.centerch.com/fhzw.m3u8
鳳凰中文,http://223.110.245.139/PLTV/3/224/3221226922/index.m3u8
鳳凰中文,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
鳳凰中文,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
鳳凰中文,rtmp://ivi.bupt.edu.cn:1935/livetv/fhzw
鳳凰中文,rtmp://58.200.131.2:1935/livetv/fhzw
鳳凰中文,vjms://58.215.133.185:8500:3502/live/cid=400
鳳凰中文,vjms://23.237.33.155:8500:3502/live/cid=400
鳳凰資訊,http://liveali.ifeng.com/live/FHZX.flv
鳳凰資訊,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228597/01.m3u8
鳳凰資訊,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8
鳳凰資訊,http://live.centerch.com/fhzx.m3u8
鳳凰資訊,http://117.169.120.138:8080/live/fhzixun/.m3u8
鳳凰資訊,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
鳳凰資訊,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
鳳凰資訊,http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8
鳳凰資訊,https://116.77.72.195/streams/d/fhzx/playlist.m3u8
鳳凰資訊,rtmp://ivi.bupt.edu.cn:1935/livetv/fhzx
鳳凰資訊,rtmp://58.200.131.2:1935/livetv/fhzx
鳳凰資訊,vjms://58.215.133.185:8500:3502/live/cid=401
